"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"72","72","2013-03-29","1","UTA","0","95","105","106.4","117.6","89.3",".478",".194",".586","45.5","66.7","3.4","4.5",".537","16.5","17.1",".343",".523","9.6","69.0",".174"
"73","73","2013-03-30","0","GSW","0","98","125","102.6","130.9","95.5",".337",".267",".496","42.2","69.7","6.3","1.5",".430","9.2","21.2",".279",".592","9.2","71.1",".253"
"74","74","2013-04-01","0","UTA","0","102","112","119.0","130.7","85.7",".254",".343",".685","48.4","64.1","2.3","3.3",".679","17.7","12.0",".164",".596","6.2","73.0",".157"
"75","75","2013-04-03","1","MEM","0","76","94","88.8","109.9","85.5",".125",".363",".450","44.8","63.6","5.8","3.6",".438","15.9","21.1",".075",".537","13.1","75.9",".328"
"76","76","2013-04-05","1","HOU","0","98","116","103.6","122.6","94.6",".264",".220",".482","50.0","60.5","8.5","4.2",".429","11.3","29.2",".220",".592","11.6","75.0",".342"
"77","77","2013-04-07","1","DAL","0","91","96","97.9","103.3","93.0",".200",".275",".523","44.8","62.2","8.6","3.9",".488","13.9","14.6",".163",".483","11.2","71.7",".100"
"78","78","2013-04-10","1","LAL","0","106","113","115.9","123.5","91.5",".235",".306",".565","44.3","63.2","10.9","0.0",".518","9.6","21.4",".212",".630","15.2","78.6",".288"
"79","79","2013-04-12","1","OKC","0","90","106","98.2","115.7","91.6",".205",".227",".469","47.4","55.6","4.4","1.8",".443","10.3","23.3",".136",".578","13.1","78.8",".221"
"80","80","2013-04-14","0","DEN","0","109","118","107.9","116.8","101.0",".317",".390",".583","48.7","68.4","5.0","5.1",".537","18.4","28.6",".256",".580","18.4","73.5",".296"
"81","81","2013-04-16","0","LAC","0","77","93","89.8","108.4","85.8",".205",".288",".484","39.3","60.0","7.0","0.0",".459","15.0","11.9",".137",".513","14.1","66.7",".152"
"82","82","2013-04-17","1","GSW","0","88","99","93.1","104.7","94.5",".171",".146",".499","44.7","51.4","2.1","6.9",".463","13.7","13.6",".146",".478","10.8","72.0",".108"
